tournamentId,match,move
360,24,[2 0]
360,25,[5 0]
360,26,[0 2]
360,27,[0 3]
360,28,[0 5]
360,29,[4 0]
360,30,[6 2]
360,31,[6 3]
360,32,[7 4]
360,33,[7 3]
360,34,[6 0]
360,35,[7 5]
360,36,[7 2]
360,37,[6 5]
360,38,[6 4]
360,39,[7 1]
360,40,[5 7]
360,41,[6 6]
360,42,[6 7]
360,43,[7 6]
360,44,[1 1]
360,45,[4 7]
360,46,[3 7]
360,47,[0 0]
360,48,[1 6]
360,49,[1 0]
360,50,[0 1]
360,51,[7 0]
360,52,[6 1]
360,53,[0 6]
360,54,[5 1]
360,55,[0 7]
360,56,[1 7]
360,57,[2 6]
360,58,[2 7]
360,59,[7 7]
361,0,[5 4]
361,1,[3 5]
361,2,[2 2]
361,3,[3 2]
361,4,[2 3]
361,5,[5 3]
361,6,[4 5]
361,7,[5 5]
361,8,[4 2]
361,9,[2 4]
361,10,[2 5]
361,11,[1 5]
361,12,[2 6]
361,13,[1 4]
361,14,[4 6]
361,15,[3 6]
361,16,[1 3]
361,17,[5 2]
361,18,[5 6]
361,19,[5 7]
361,20,[2 7]
361,21,[4 7]
361,22,[3 7]
361,23,[5 1]
361,24,[6 7]
361,25,[0 2]
361,26,[6 4]
361,27,[4 1]
361,28,[2 1]
361,29,[1 2]
361,30,[6 3]
361,31,[2 0]
361,32,[3 1]
361,33,[7 3]
361,34,[7 2]
361,35,[7 5]
361,36,[7 4]
361,37,[7 1]
361,38,[6 2]
361,39,[6 5]
361,40,[3 0]
361,41,[4 0]
361,42,[1 1]
361,43,[0 0]
361,44,[0 5]
361,45,[0 4]
361,46,[0 3]
361,47,[0 6]
361,48,[0 1]
361,49,[1 6]
361,50,[1 0]
361,51,[6 1]
361,52,[7 6]
361,53,[7 7]
361,54,[6 6]
361,55,[1 7]
361,56,[0 7]
361,57,[7 0]
361,58,[6 0]
361,59,[5 0]
362,0,[5 4]
362,1,[5 5]
362,2,[4 5]
362,3,[5 3]
362,4,[4 2]
362,5,[2 4]
362,6,[2 3]
362,7,[3 5]
362,8,[1 5]
362,9,[1 4]
362,10,[2 5]
362,11,[3 6]
362,12,[2 6]
362,13,[0 5]
362,14,[5 6]
362,15,[2 7]
362,16,[4 6]
362,17,[5 7]
362,18,[6 2]
362,19,[3 2]
362,20,[1 2]
362,21,[5 2]
362,22,[6 5]
362,23,[1 3]
362,24,[6 3]
362,25,[7 3]
362,26,[6 4]
362,27,[5 1]
362,28,[4 7]
362,29,[7 2]
362,30,[3 7]
362,31,[7 4]
362,32,[2 2]
362,33,[3 1]
362,34,[4 1]
362,35,[7 5]
362,36,[2 0]
362,37,[4 0]
362,38,[0 2]
362,39,[0 3]
362,40,[2 1]
362,41,[3 0]
362,42,[6 6]
362,43,[7 6]
362,44,[7 7]
362,45,[6 7]
362,46,[7 1]
362,47,[1 0]
362,48,[1 6]
362,49,[0 1]
362,50,[6 1]
362,51,[1 7]
362,52,[0 7]
362,53,[6 0]
362,54,[7 0]
362,55,[5 0]
362,56,[0 6]
362,57,[0 4]
362,58,[0 0]
362,59,[1 1]
363,0,[5 4]
363,1,[3 5]
363,2,[2 2]
363,3,[3 2]
363,4,[2 3]
363,5,[5 3]
363,6,[4 5]
363,7,[5 5]
363,8,[4 2]
363,9,[2 4]
363,10,[2 5]
363,11,[1 5]
363,12,[2 6]
363,13,[1 4]
363,14,[4 6]
363,15,[3 1]
363,16,[5 2]
363,17,[4 1]
363,18,[6 2]
363,19,[1 3]
363,20,[6 3]
363,21,[3 6]
363,22,[2 7]
363,23,[5 7]
363,24,[4 7]
363,25,[5 6]
363,26,[6 5]
363,27,[6 4]
363,28,[4 0]
363,29,[7 5]
363,30,[7 4]
363,31,[7 3]
363,32,[7 2]
363,33,[7 1]
363,34,[3 0]
363,35,[5 0]
363,36,[5 1]
363,37,[2 0]
363,38,[6 1]
363,39,[7 6]
363,40,[0 4]
363,41,[7 0]
363,42,[6 0]
363,43,[0 3]
363,44,[0 2]
363,45,[0 5]
363,46,[0 6]
363,47,[3 7]
363,48,[6 7]
363,49,[1 2]
363,50,[0 1]
363,51,[1 1]
363,52,[6 6]
363,53,[7 7]
363,54,[1 6]
363,55,[0 7]
363,56,[1 7]
363,57,[0 0]
363,58,[1 0]
363,59,[2 1]
364,0,[5 4]
364,1,[5 5]
364,2,[4 5]
364,3,[5 3]
364,4,[4 2]
364,5,[2 4]
364,6,[2 3]
364,7,[3 5]
364,8,[2 5]
364,9,[1 2]
364,10,[3 6]
364,11,[3 2]
364,12,[2 2]
364,13,[3 1]
364,14,[5 1]
364,15,[4 1]
364,16,[5 2]
364,17,[6 3]
364,18,[3 0]
364,19,[1 3]
364,20,[1 4]
364,21,[2 0]
364,22,[5 0]
364,23,[4 0]
364,24,[1 0]
364,25,[2 1]
364,26,[0 4]
364,27,[0 3]
364,28,[0 2]
364,29,[1 1]
364,30,[6 4]
364,31,[7 3]
364,32,[7 5]
364,33,[2 7]
364,34,[4 7]
364,35,[3 7]
364,36,[1 7]
364,37,[6 2]
364,38,[7 2]
364,39,[7 1]
364,40,[4 6]
364,41,[2 6]
364,42,[0 0]
364,43,[6 1]
364,44,[1 6]
364,45,[5 6]
364,46,[7 0]
364,47,[6 0]
364,48,[7 4]
364,49,[5 7]
364,50,[6 7]
364,51,[0 7]
364,52,[0 6]
364,53,[7 7]
364,54,[6 6]
364,55,[7 6]
364,56,[6 5]
364,57,[0 1]
364,58,[1 5]
364,59,[0 5]
365,0,[5 4]
365,1,[3 5]
365,2,[2 2]
365,3,[3 2]
365,4,[2 3]
365,5,[5 3]
365,6,[4 5]
365,7,[5 5]
365,8,[4 2]
365,9,[2 4]
365,10,[2 5]
365,11,[1 4]
365,12,[3 6]
365,13,[1 5]
365,14,[2 6]
365,15,[1 2]
365,16,[1 3]
365,17,[0 2]
365,18,[5 6]
365,19,[4 6]
365,20,[4 7]
365,21,[5 7]
365,22,[6 7]
365,23,[5 1]
365,24,[6 4]
365,25,[2 7]
365,26,[4 1]
365,27,[2 1]
365,28,[5 2]
365,29,[5 0]
365,30,[3 0]
365,31,[3 7]
365,32,[1 7]
365,33,[3 1]
365,34,[6 5]
365,35,[6 2]
365,36,[0 5]
365,37,[6 6]
365,38,[4 0]
365,39,[2 0]
365,40,[6 3]
365,41,[7 6]
365,42,[7 4]
365,43,[0 6]
365,44,[0 3]
365,45,[0 4]
365,46,[7 7]
365,47,[7 5]
365,48,[7 3]
365,49,[6 1]
365,50,[1 1]
365,51,[7 2]
365,52,[6 0]
365,53,[7 0]
365,54,[7 1]
365,55,[1 0]
365,56,[0 0]
365,57,[0 1]
365,58,[0 7]
365,59,[1 6]
366,0,[5 4]
366,1,[5 5]
366,2,[4 5]
366,3,[5 3]
366,4,[4 2]
366,5,[2 4]
366,6,[6 4]
366,7,[6 2]
366,8,[6 5]
366,9,[5 2]
366,10,[5 1]
366,11,[3 2]
366,12,[3 5]
366,13,[5 0]
366,14,[4 1]
366,15,[6 3]
366,16,[2 1]
366,17,[2 2]
366,18,[2 5]
366,19,[7 5]
366,20,[3 1]
366,21,[3 0]
366,22,[4 0]
366,23,[2 0]
366,24,[2 3]
366,25,[5 6]
366,26,[7 3]
366,27,[4 6]
366,28,[3 6]
366,29,[7 2]
366,30,[7 4]
366,31,[2 7]
366,32,[1 2]
366,33,[1 4]
366,34,[1 5]
366,35,[0 2]
366,36,[0 4]
366,37,[0 3]
366,38,[2 6]
366,39,[0 5]
366,40,[1 3]
366,41,[6 6]
366,42,[4 7]
366,43,[3 7]
366,44,[7 7]
366,45,[7 6]
366,46,[1 6]
366,47,[0 7]
366,48,[6 7]
366,49,[5 7]
366,50,[6 1]
366,51,[1 1]
366,52,[0 0]
366,53,[0 1]
366,54,[1 0]
366,55,[7 1]
366,56,[6 0]
366,57,[7 0]
366,58,[1 7]
366,59,[0 6]
367,0,[5 4]
367,1,[5 5]
367,2,[4 5]
367,3,[5 3]
367,4,[6 4]
367,5,[4 6]
367,6,[4 2]
367,7,[5 2]
367,8,[6 2]
367,9,[3 5]
367,10,[5 6]
367,11,[7 4]
367,12,[3 7]
367,13,[6 5]
367,14,[7 5]
367,15,[7 6]
367,16,[2 5]
367,17,[2 4]
367,18,[1 4]
367,19,[2 3]
367,20,[3 6]
367,21,[7 3]
367,22,[2 6]
367,23,[5 7]
367,24,[1 2]
367,25,[1 5]
367,26,[2 2]
367,27,[6 3]
367,28,[1 3]
367,29,[0 4]
367,30,[0 3]
367,31,[0 2]
367,32,[0 6]
367,33,[0 5]
367,34,[0 1]
367,35,[3 2]
367,36,[4 1]
367,37,[1 7]
367,38,[7 2]
367,39,[7 1]
367,40,[2 7]
367,41,[4 7]
367,42,[6 6]
367,43,[3 0]
367,44,[5 0]
367,45,[5 1]
367,46,[3 1]
367,47,[2 0]
367,48,[2 1]
367,49,[7 7]
367,50,[6 7]
367,51,[1 0]
367,52,[6 1]
367,53,[1 6]
367,54,[0 7]
367,55,[6 0]
367,56,[7 0]
367,57,[4 0]
367,58,[0 0]
367,59,[1 1]
368,0,[5 4]
368,1,[5 5]
368,2,[4 5]
368,3,[5 3]
368,4,[6 5]
368,5,[2 4]
368,6,[6 3]
368,7,[6 4]
368,8,[7 3]
368,9,[7 2]
368,10,[5 2]
368,11,[7 4]
368,12,[7 5]
368,13,[7 6]
368,14,[3 5]
368,15,[4 2]
368,16,[2 3]
368,17,[2 6]
368,18,[3 6]
368,19,[5 6]
368,20,[2 5]
368,21,[3 7]
368,22,[4 6]
368,23,[4 7]
368,24,[2 7]
368,25,[1 2]
368,26,[2 2]
368,27,[3 2]
368,28,[3 1]
368,29,[2 0]
368,30,[3 0]
368,31,[1 3]
368,32,[1 4]
368,33,[0 4]
368,34,[0 2]
368,35,[2 1]
368,36,[1 0]
368,37,[4 0]
368,38,[5 0]
368,39,[5 1]
368,40,[0 3]
368,41,[0 1]
368,42,[4 1]
368,43,[1 7]
368,44,[6 1]
368,45,[6 2]
368,46,[5 7]
368,47,[6 7]
368,48,[1 1]
368,49,[1 5]
368,50,[0 5]
368,51,[0 6]
368,52,[6 6]
368,53,[7 1]
368,54,[6 0]
368,55,[7 7]
368,56,[0 0]
368,57,[0 7]
368,58,[1 6]
369,0,[5 4]
369,1,[5 5]
369,2,[4 5]
369,3,[5 3]
369,4,[4 2]
369,5,[2 4]
369,6,[6 4]
369,7,[5 2]
369,8,[6 3]
369,9,[6 5]
369,10,[6 2]
369,11,[3 5]
369,12,[5 6]
369,13,[7 4]
369,14,[7 3]
369,15,[7 2]
369,16,[4 6]
369,17,[3 6]
369,18,[2 5]
369,19,[4 7]
369,20,[5 7]
369,21,[6 7]
369,22,[3 7]
369,23,[2 7]
369,24,[2 2]
369,25,[2 3]
369,26,[7 5]
369,27,[7 6]
369,28,[1 2]
369,29,[1 3]
369,30,[3 2]
369,31,[1 4]
369,32,[1 6]
369,33,[7 1]
369,34,[0 5]
369,35,[0 3]
369,36,[0 2]
369,37,[2 6]
369,38,[0 4]
369,39,[5 1]
369,40,[1 5]
369,41,[4 1]
369,42,[4 0]
369,43,[3 0]
369,44,[2 0]
369,45,[3 1]
369,46,[2 1]
369,47,[0 7]
369,48,[1 7]
369,49,[0 6]
369,50,[7 7]
369,51,[6 6]
369,52,[7 0]
369,53,[0 1]
369,54,[5 0]
369,55,[1 1]
369,56,[0 0]
369,57,[1 0]
369,58,[6 1]
369,59,[6 0]
370,0,[5 4]
370,1,[3 5]
370,2,[2 2]
370,3,[6 4]
370,4,[2 5]
370,5,[1 5]
370,6,[5 5]
370,7,[4 6]
370,8,[7 4]
370,9,[5 3]
370,10,[6 5]
370,11,[2 4]
370,12,[5 6]
370,13,[2 3]
370,14,[5 2]
370,15,[6 2]
370,16,[3 2]
370,17,[4 2]
370,18,[3 7]
370,19,[5 7]
370,20,[4 5]
370,21,[3 6]
370,22,[5 1]
370,23,[7 3]
370,24,[6 3]
370,25,[7 2]
370,26,[1 3]
370,27,[4 1]
370,28,[5 0]
370,29,[7 5]
370,30,[6 6]
370,31,[0 3]
370,32,[4 7]
370,33,[1 2]
370,34,[2 6]
370,35,[1 7]
370,36,[0 2]
370,37,[1 4]
370,38,[0 5]
370,39,[2 7]
370,40,[0 4]
370,41,[3 1]
370,42,[6 7]
370,43,[7 7]
370,44,[4 0]
370,45,[2 0]
370,46,[3 0]
370,47,[6 0]
370,48,[6 1]
370,49,[2 1]
370,50,[0 1]
370,51,[1 6]
370,52,[1 1]
370,53,[0 0]
370,54,[1 0]
370,55,[0 6]
370,56,[0 7]
370,57,[7 1]
370,58,[7 0]
370,59,[7 6]
371,0,[5 4]
371,1,[5 5]
371,2,[4 5]
371,3,[5 3]
371,4,[6 5]
371,5,[2 4]
371,6,[6 3]
371,7,[6 4]
371,8,[7 3]
371,9,[7 2]
371,10,[5 2]
371,11,[7 4]
371,12,[7 5]
371,13,[7 6]
371,14,[3 5]
371,15,[4 2]
371,16,[2 3]
371,17,[2 6]
371,18,[2 2]
371,19,[6 2]
371,20,[3 6]
371,21,[5 6]
371,22,[2 5]
371,23,[2 7]
371,24,[4 7]
371,25,[4 6]
371,26,[4 1]
371,27,[3 0]
371,28,[5 7]
371,29,[3 1]
371,30,[6 1]
371,31,[5 1]
371,32,[4 0]
371,33,[2 0]
371,34,[6 0]
371,35,[3 7]
371,36,[1 7]
371,37,[3 2]
371,38,[2 1]
371,39,[7 0]
371,40,[6 7]
371,41,[5 0]
371,42,[7 1]
371,43,[1 0]
371,44,[7 7]
371,45,[6 6]
371,46,[1 1]
371,47,[0 0]
371,48,[1 3]
371,49,[0 2]
371,50,[1 5]
371,51,[0 6]
371,52,[0 5]
371,53,[0 4]
371,54,[0 3]
371,55,[1 4]
371,56,[0 7]
371,57,[1 6]
371,58,[0 1]
371,59,[1 2]
372,0,[5 4]
372,1,[3 5]
372,2,[2 2]
372,3,[3 2]
372,4,[2 3]
372,5,[5 3]
372,6,[4 5]
372,7,[5 5]
372,8,[4 2]
372,9,[2 4]
372,10,[2 5]
372,11,[1 5]
372,12,[2 6]
372,13,[1 4]
372,14,[4 6]
372,15,[5 2]
372,16,[3 6]
372,17,[5 1]
372,18,[1 3]
372,19,[3 1]
372,20,[4 0]
372,21,[0 3]
372,22,[1 2]
372,23,[2 0]
372,24,[4 1]
372,25,[0 2]
372,26,[3 0]
372,27,[5 0]
372,28,[0 5]
372,29,[2 1]
372,30,[0 4]
372,31,[5 6]
372,32,[6 4]
372,33,[6 3]
372,34,[6 5]
372,35,[4 7]
372,36,[7 2]
372,37,[1 7]
372,38,[2 7]
372,39,[3 7]
372,40,[6 2]
372,41,[7 5]
372,42,[7 4]
372,43,[6 6]
372,44,[5 7]
372,45,[6 7]
372,46,[7 7]
372,47,[7 6]
372,48,[0 7]
372,49,[0 6]
372,50,[0 1]
372,51,[1 1]
372,52,[0 0]
372,53,[1 6]
372,54,[6 1]
372,55,[7 3]
372,56,[7 1]
372,57,[7 0]
372,58,[6 0]
372,59,[1 0]
373,0,[5 4]
373,1,[5 5]
373,2,[4 5]
373,3,[5 3]
373,4,[4 2]
373,5,[2 4]
373,6,[6 5]
373,7,[5 2]
373,8,[6 4]
373,9,[3 2]
373,10,[3 5]
373,11,[6 3]
373,12,[2 3]
373,13,[2 2]
373,14,[7 2]
373,15,[2 5]
373,16,[6 2]
373,17,[7 3]
373,18,[7 4]
373,19,[2 6]
373,20,[5 1]
373,21,[3 6]
373,22,[3 1]
373,23,[4 0]
373,24,[2 1]
373,25,[4 1]
373,26,[2 0]
373,27,[5 0]
373,28,[3 0]
373,29,[6 1]
373,30,[4 6]
373,31,[7 1]
373,32,[1 5]
373,33,[4 7]
373,34,[5 7]
373,35,[1 4]
373,36,[1 2]
373,37,[5 6]
373,38,[0 4]
373,39,[0 3]
373,40,[0 2]
373,41,[1 3]
373,42,[0 5]
373,43,[1 1]
373,44,[0 0]
373,45,[7 6]
373,46,[7 5]
373,47,[0 1]
373,48,[1 0]
373,49,[6 7]
373,50,[7 7]
373,51,[0 6]
373,52,[1 7]
373,53,[3 7]
373,54,[0 7]
373,55,[1 6]
373,56,[2 7]
373,57,[6 6]
373,58,[6 0]
373,59,[7 0]
374,0,[5 4]
374,1,[5 5]
374,2,[4 5]
374,3,[5 3]
374,4,[4 2]
374,5,[2 4]
374,6,[2 3]
374,7,[3 5]
374,8,[1 4]
374,9,[3 2]
374,10,[2 2]
374,11,[4 1]
374,12,[5 0]
374,13,[2 1]
374,14,[2 0]
374,15,[1 5]
374,16,[6 3]
374,17,[5 2]
374,18,[3 1]
374,19,[4 0]
374,20,[3 0]
374,21,[5 1]
374,22,[2 5]
374,23,[0 4]
374,24,[4 6]
374,25,[5 6]
374,26,[2 6]
374,27,[1 3]
374,28,[3 6]
374,29,[1 2]
374,30,[0 2]
374,31,[0 3]
374,32,[6 5]
374,33,[0 1]
374,34,[6 0]
374,35,[2 7]
374,36,[6 4]
374,37,[6 2]
374,38,[7 3]
374,39,[5 7]
374,40,[0 5]
374,41,[0 6]
374,42,[1 6]
374,43,[0 7]
374,44,[1 7]
374,45,[3 7]
374,46,[4 7]
374,47,[7 2]
374,48,[7 1]
374,49,[6 6]
374,50,[1 1]
374,51,[7 6]
374,52,[7 5]
374,53,[7 4]
374,54,[7 7]
374,55,[6 7]
374,56,[6 1]
374,57,[7 0]
374,58,[1 0]
374,59,[0 0]
375,0,[5 4]
375,1,[3 5]
375,2,[2 2]
375,3,[5 3]
375,4,[5 5]
375,5,[3 2]
375,6,[5 2]
375,7,[6 4]
375,8,[4 5]
375,9,[6 2]
375,10,[6 5]
375,11,[5 1]
375,12,[2 4]
375,13,[4 6]
375,14,[2 3]
375,15,[1 2]
375,16,[7 4]
375,17,[7 3]
375,18,[7 2]
375,19,[4 2]
375,20,[6 3]
375,21,[1 5]
375,22,[1 4]
375,23,[0 4]
375,24,[7 1]
375,25,[7 5]
375,26,[7 6]
375,27,[1 3]
375,28,[3 1]
375,29,[4 1]
375,30,[4 0]
375,31,[2 0]
375,32,[3 0]
375,33,[6 1]
375,34,[0 2]
375,35,[2 1]
375,36,[7 0]
375,37,[0 3]
375,38,[0 5]
375,39,[5 0]
375,40,[5 6]
375,41,[6 7]
375,42,[6 0]
375,43,[6 6]
375,44,[3 7]
375,45,[4 7]
375,46,[7 7]
375,47,[2 7]
375,48,[1 1]
375,49,[1 0]
375,50,[5 7]
375,51,[2 5]
375,52,[0 1]
375,53,[0 0]
375,54,[1 7]
375,55,[3 6]
375,56,[1 6]
375,57,[0 6]
375,58,[0 7]
376,0,[5 4]
376,1,[5 5]
376,2,[4 5]
376,3,[5 3]
376,4,[6 4]
376,5,[4 6]
376,6,[5 6]
376,7,[2 4]
376,8,[5 2]
376,9,[6 3]
376,10,[4 2]
376,11,[6 5]
376,12,[2 2]
376,13,[3 5]
376,14,[7 2]
376,15,[3 2]
376,16,[7 5]
376,17,[4 1]
376,18,[3 7]
376,19,[7 3]
376,20,[7 4]
376,21,[5 1]
376,22,[3 6]
376,23,[6 6]
376,24,[2 5]
376,25,[4 7]
376,26,[5 0]
376,27,[2 7]
376,28,[2 6]
376,29,[1 7]
376,30,[4 0]
376,31,[1 5]
376,32,[3 1]
376,33,[5 7]
376,34,[7 7]
376,35,[2 3]
376,36,[1 3]
376,37,[1 2]
376,38,[0 2]
376,39,[2 1]
376,40,[3 0]
376,41,[6 2]
376,42,[1 4]
376,43,[0 3]
376,44,[7 1]
376,45,[2 0]
376,46,[1 0]
376,47,[7 6]
376,48,[6 1]
376,49,[7 0]
376,50,[6 0]
376,51,[0 1]
376,52,[6 7]
376,53,[0 0]
376,54,[1 1]
376,55,[0 5]
376,56,[0 6]
376,57,[0 4]
376,58,[1 6]
376,59,[0 7]
377,0,[5 4]
377,1,[5 5]
377,2,[4 5]
377,3,[5 3]
377,4,[4 2]
377,5,[2 4]
377,6,[2 5]
377,7,[3 2]
377,8,[2 2]
377,9,[2 6]
377,10,[6 3]
377,11,[4 1]
377,12,[2 3]
377,13,[6 4]
377,14,[5 2]
377,15,[6 2]
377,16,[7 5]
377,17,[3 5]
377,18,[7 4]
377,19,[7 2]
377,20,[7 3]
377,21,[7 6]
377,22,[6 5]
377,23,[5 6]
377,24,[4 0]
377,25,[3 1]
377,26,[2 1]
377,27,[1 3]
377,28,[0 3]
377,29,[5 1]
377,30,[5 0]
377,31,[3 0]
377,32,[2 0]
377,33,[1 4]
377,34,[0 5]
377,35,[0 4]
377,36,[6 1]
377,37,[1 1]
377,38,[1 2]
377,39,[0 1]
377,40,[0 0]
377,41,[0 2]
377,42,[7 1]
377,43,[7 0]
377,44,[1 5]
377,45,[1 0]
377,46,[6 0]
377,47,[1 6]
377,48,[4 6]
377,49,[3 6]
377,50,[5 7]
377,51,[6 7]
377,52,[0 7]
377,53,[0 6]
377,54,[4 7]
377,55,[3 7]
377,56,[2 7]
377,57,[1 7]
377,58,[7 7]
377,59,[6 6]
378,0,[5 4]
378,1,[3 5]
378,2,[2 2]
378,3,[6 4]
378,4,[5 5]
378,5,[3 2]
378,6,[2 4]
378,7,[2 5]
378,8,[4 2]
378,9,[1 4]
378,10,[6 5]
378,11,[4 6]
378,12,[5 6]
378,13,[5 3]
378,14,[5 2]
378,15,[4 1]
378,16,[3 1]
378,17,[6 3]
378,18,[7 2]
378,19,[7 3]
378,20,[4 5]
378,21,[2 3]
378,22,[7 4]
378,23,[3 6]
378,24,[2 1]
378,25,[5 1]
378,26,[4 7]
378,27,[3 0]
378,28,[1 2]
378,29,[1 3]
378,30,[5 0]
378,31,[6 2]
378,32,[4 0]
378,33,[2 0]
378,34,[1 0]
378,35,[7 5]
378,36,[0 5]
378,37,[0 4]
378,38,[1 5]
378,39,[0 3]
378,40,[7 6]
378,41,[0 6]
378,42,[0 2]
378,43,[0 1]
378,44,[7 1]
378,45,[6 1]
378,46,[3 7]
378,47,[2 6]
378,48,[7 0]
378,49,[6 0]
378,50,[1 7]
378,51,[2 7]
378,52,[1 1]
378,53,[0 0]
378,54,[1 6]
378,55,[0 7]
378,56,[5 7]
378,57,[6 7]
378,58,[6 6]
378,59,[7 7]
379,0,[5 4]
379,1,[5 5]
379,2,[4 5]
379,3,[5 3]
379,4,[4 2]
379,5,[2 4]
379,6,[2 3]
379,7,[3 5]
379,8,[4 6]
379,9,[5 7]
379,10,[6 5]
379,11,[6 4]
379,12,[3 6]
379,13,[2 5]
379,14,[4 7]
379,15,[5 2]
379,16,[3 2]
379,17,[5 6]
379,18,[1 3]
379,19,[1 4]
379,20,[0 5]
379,21,[6 3]
379,22,[7 4]
379,23,[4 1]
379,24,[7 2]
379,25,[7 3]
379,26,[4 0]
379,27,[7 5]
379,28,[7 6]
379,29,[1 2]
379,30,[1 5]
379,31,[0 4]
379,32,[2 2]
379,33,[0 3]
379,34,[5 1]
379,35,[6 1]
379,36,[0 2]
379,37,[2 1]
379,38,[1 0]
379,39,[3 0]
379,40,[2 0]
379,41,[6 0]
379,42,[3 1]
379,43,[3 7]
379,44,[2 6]
379,45,[2 7]
379,46,[6 6]
379,47,[7 7]
379,48,[7 0]
379,49,[7 1]
379,50,[6 7]
379,51,[6 2]
379,52,[5 0]
379,53,[1 1]
379,54,[1 6]
379,55,[0 7]
379,56,[0 0]
379,57,[1 7]
379,58,[0 6]
379,59,[0 1]
380,0,[5 4]
380,1,[3 5]
380,2,[2 2]
380,3,[3 2]
380,4,[2 3]
380,5,[5 3]
380,6,[4 5]
380,7,[5 5]
380,8,[4 2]
380,9,[2 4]
380,10,[2 5]
380,11,[1 5]
380,12,[2 6]
380,13,[1 4]
380,14,[4 6]
380,15,[3 6]
380,16,[1 3]
380,17,[5 2]
380,18,[5 6]
380,19,[2 7]
380,20,[0 4]
380,21,[3 7]
380,22,[0 5]
380,23,[4 1]
380,24,[6 4]
380,25,[6 3]
380,26,[6 5]
380,27,[7 5]
380,28,[7 4]
380,29,[3 1]
380,30,[4 7]
380,31,[5 7]
380,32,[7 2]
380,33,[0 2]
380,34,[0 3]
380,35,[0 6]
380,36,[2 1]
380,37,[2 0]
380,38,[1 1]
380,39,[1 2]
380,40,[6 2]
380,41,[7 3]
380,42,[7 6]
380,43,[1 6]
380,44,[0 1]
380,45,[0 0]
380,46,[0 7]
380,47,[1 7]
380,48,[6 7]
380,49,[6 1]
380,50,[7 1]
380,51,[6 6]
380,52,[4 0]
380,53,[5 0]
380,54,[7 0]
380,55,[3 0]
380,56,[1 0]
380,57,[5 1]
380,58,[6 0]
380,59,[7 7]
381,0,[5 4]
381,1,[5 5]
381,2,[4 5]
381,3,[5 3]
381,4,[6 4]
381,5,[4 6]
381,6,[5 6]
381,7,[3 5]
381,8,[5 2]
381,9,[6 5]
381,10,[3 7]
381,11,[7 4]
381,12,[4 2]
381,13,[3 6]
381,14,[2 2]
381,15,[3 2]
381,16,[2 3]
381,17,[5 7]
381,18,[6 3]
381,19,[2 4]
381,20,[2 6]
381,21,[2 5]
381,22,[4 7]
381,23,[2 7]
381,24,[7 3]
381,25,[7 2]
381,26,[7 6]
381,27,[1 3]
381,28,[2 1]
381,29,[5 1]
381,30,[4 1]
381,31,[3 0]
381,32,[4 0]
381,33,[5 0]
381,34,[1 4]
381,35,[0 4]
381,36,[1 2]
381,37,[3 1]
381,38,[0 3]
381,39,[2 0]
381,40,[1 1]
381,41,[7 5]
381,42,[7 1]
381,43,[0 0]
381,44,[1 0]
381,45,[0 1]
381,46,[0 2]
381,47,[6 7]
381,48,[7 7]
381,49,[6 6]
381,50,[7 0]
381,51,[1 7]
381,52,[1 5]
381,53,[6 0]
381,54,[6 1]
381,55,[6 2]
381,56,[0 7]
381,57,[0 6]
381,58,[0 5]
381,59,[1 6]
382,0,[5 4]
382,1,[5 5]
382,2,[4 5]
382,3,[5 3]
382,4,[4 2]
382,5,[2 4]
382,6,[2 5]
382,7,[3 2]
382,8,[2 2]
382,9,[5 1]
382,10,[5 2]
382,11,[4 1]
382,12,[4 0]
382,13,[2 1]
382,14,[3 1]
382,15,[2 3]
382,16,[1 3]
382,17,[3 5]
382,18,[3 6]
382,19,[4 6]
382,20,[1 2]
382,21,[3 0]
382,22,[5 0]
382,23,[1 4]
382,24,[0 5]
382,25,[0 2]
382,26,[0 4]
382,27,[1 1]
382,28,[1 5]
382,29,[0 1]
382,30,[5 7]
382,31,[6 3]
382,32,[2 0]
382,33,[0 3]
382,34,[6 2]
382,35,[7 2]
382,36,[7 4]
382,37,[7 3]
382,38,[7 1]
382,39,[6 4]
382,40,[7 5]
382,41,[2 7]
382,42,[4 7]
382,43,[2 6]
382,44,[3 7]
382,45,[6 7]
382,46,[1 6]
382,47,[0 6]
382,48,[6 5]
382,49,[6 1]
382,50,[6 0]
382,51,[7 6]
382,52,[7 7]
382,53,[7 0]
382,54,[6 6]
382,55,[0 7]
382,56,[1 7]
382,57,[5 6]
382,58,[1 0]
382,59,[0 0]
383,0,[5 4]
383,1,[3 5]
383,2,[2 2]
383,3,[3 2]
383,4,[2 3]
383,5,[5 3]
383,6,[4 5]
383,7,[1 2]
383,8,[4 1]
383,9,[2 4]
383,10,[2 5]
383,11,[4 2]
383,12,[3 1]
383,13,[5 0]
383,14,[1 5]
383,15,[5 6]
383,16,[5 2]
383,17,[1 4]
383,18,[3 0]
383,19,[5 5]
383,20,[3 6]
383,21,[6 5]
383,22,[6 3]
383,23,[2 6]
383,24,[2 1]
383,25,[4 7]
383,26,[7 5]
383,27,[4 6]
383,28,[0 3]
383,29,[0 2]
383,30,[0 1]
383,31,[0 4]
383,32,[1 3]
383,33,[0 0]
383,34,[5 7]
383,35,[7 3]
383,36,[6 4]
383,37,[1 1]
383,38,[7 2]
383,39,[7 1]
383,40,[3 7]
383,41,[1 0]
383,42,[2 0]
383,43,[6 2]
383,44,[2 7]
